date,pm25,pm10,o3,no2,so2,co,aqi
2025-02-01,65.0,91.0,11.0,11.0,14.0,4.0,82.0
2025-02-02,95.0,100.0,14.0,10.0,13.0,4.0,32.5
2025-02-03,113.0,82.0,9.0,11.0,15.0,4.0,76.66666666666667
2025-02-04,98.0,63.0,7.0,10.0,5.0,4.0,26.666666666666668
2025-02-05,45.0,76.0,8.0,10.0,12.0,3.0,52.0
2025-02-06,84.0,61.0,7.0,11.0,13.0,4.0,80.0
2025-02-07,64.0,61.0,7.0,11.0,13.0,4.0,32.5
2025-01-01,124.0,18.0,14.0,10.0,4.0,2.0,36.0
2025-01-02,107.0,25.0,15.0,10.0,6.0,2.0,56.666666666666664
2025-01-03,125.0,64.0,17.0,10.0,5.0,1.0,34.0
2025-01-04,126.0,91.0,15.0,10.0,8.0,1.0,82.0
2025-01-05,128.0,71.0,11.0,10.0,3.0,1.0,42.0
2025-01-06,110.0,77.0,10.0,10.0,5.0,1.0,66.66666666666666
2025-01-07,95.0,67.0,9.0,10.0,4.0,2.0,34.0
2025-01-08,97.0,87.0,12.0,10.0,13.0,3.0,74.0
2025-01-09,107.0,74.0,10.0,10.0,13.0,2.0,56.666666666666664
2025-01-10,89.0,90.0,10.0,11.0,14.0,4.0,96.66666666666667
2025-01-11,128.0,80.0,10.0,10.0,14.0,3.0,60.0
2025-01-12,108.0,71.0,10.0,10.0,14.0,3.0,60.0
2025-01-13,90.0,69.0,13.0,10.0,14.0,3.0,38.0
2025-01-14,96.0,74.0,17.0,10.0,14.0,3.0,48.0
2025-01-15,107.0,79.0,10.0,11.0,15.0,3.0,57.99999999999999
2025-01-16,112.0,85.0,16.0,10.0,15.0,3.0,73.33333333333333
2025-01-17,111.0,85.0,18.0,10.0,14.0,3.0,70.0
2025-01-18,115.0,106.0,22.0,10.0,13.0,2.0,83.33333333333334
2025-01-19,144.0,103.0,50.0,10.0,8.0,5.0,37.5
2025-01-20,120.0,107.0,25.0,10.0,12.0,4.0,50.0
2025-01-21,131.0,97.0,16.0,11.0,13.0,4.0,94.0
2025-01-22,126.0,72.0,10.0,11.0,14.0,4.0,44.0
2025-01-23,93.0,73.0,8.0,10.0,14.0,4.0,46.0
2025-01-24,74.0,66.0,11.0,11.0,14.0,4.0,46.666666666666664
2025-01-25,72.0,80.0,18.0,10.0,13.0,4.0,60.0
2025-01-26,93.0,82.0,11.0,11.0,14.0,5.0,64.0
2025-01-27,93.0,100.0,37.0,10.0,11.0,5.0,74.0
2025-01-28,109.0,127.0,23.0,11.0,13.0,5.0,63.33333333333333
2025-01-29,143.0,81.0,16.0,11.0,15.0,4.0,62.0
2025-01-30,91.0,107.0,13.0,11.0,14.0,4.0,35.0
2025-01-31,126.0,73.0,7.0,11.0,13.0,4.0,46.0
2024-10-01,95.0,5.0,16.0,6.0,12.0,5.0,37.5
2024-10-02,85.0,4.0,17.0,6.0,13.0,2.0,83.33333333333334
2024-10-03,97.0,22.0,16.0,6.0,12.0,3.0,44.0
2024-10-04,80.0,66.0,14.0,6.0,14.0,4.0,66.66666666666666
2024-10-05,96.0,125.0,29.0,6.0,14.0,4.0,57.99999999999999
2024-10-06,142.0,88.0,28.0,6.0,13.0,5.0,76.0
2024-10-07,142.0,98.0,40.0,6.0,13.0,4.0,96.0
2024-10-08,139.0,75.0,59.0,6.0,14.0,4.0,50.0
2024-10-09,117.0,78.0,23.0,6.0,13.0,2.0,90.0
2024-10-10,139.0,66.0,32.0,6.0,13.0,3.0,64.0
2024-10-11,115.0,57.0,180.0,6.0,14.0,4.0,83.33333333333334
2024-10-12,109.0,54.0,133.0,6.0,14.0,5.0,63.33333333333333
2024-10-13,97.0,44.0,29.0,6.0,15.0,4.0,88.0
2024-10-14,81.0,54.0,27.0,6.0,13.0,4.0,70.0
2024-10-15,92.0,67.0,54.0,7.0,15.0,5.0,37.5
2024-10-16,102.0,92.0,62.0,9.0,6.0,7.0,84.0
2024-10-17,141.0,85.0,46.0,9.0,1.0,6.0,92.0
2024-10-18,146.0,79.0,67.0,9.0,2.0,4.0,57.99999999999999
2024-10-19,138.0,79.0,67.0,9.0,2.0,4.0,57.99999999999999
2024-10-21,135.0,61.0,76.0,10.0,12.0,11.0,52.0
2024-10-22,104.0,70.0,79.0,10.0,15.0,4.0,57.99999999999999
2024-10-23,130.0,88.0,83.0,11.0,14.0,6.0,76.0
2024-10-24,134.0,109.0,90.0,10.0,14.0,6.0,80.0
2024-10-25,157.0,115.0,126.0,10.0,14.0,11.0,38.23529411764706
2024-10-26,164.0,81.0,80.0,10.0,12.0,9.0,87.5
2024-10-27,123.0,84.0,83.0,10.0,13.0,11.0,68.0
2024-10-28,128.0,97.0,47.0,10.0,13.0,10.0,94.0
2024-10-29,130.0,88.0,41.0,10.0,15.0,3.0,82.0
2024-10-30,138.0,127.0,32.0,20.0,20.0,8.0,75.0
2024-10-31,155.0,217.0,30.0,26.0,21.0,12.0,78.0
2024-11-01,263.0,198.0,27.0,33.0,24.0,14.0,82.5
2024-11-02,216.0,121.0,27.0,32.0,23.0,14.0,80.0
2024-11-03,148.0,77.0,28.0,13.0,15.0,14.0,57.14285714285714
2024-11-04,105.0,73.0,32.0,12.0,15.0,5.0,64.0
2024-11-05,108.0,82.0,31.0,10.0,14.0,5.0,64.0
2024-11-06,115.0,91.0,37.0,10.0,15.0,4.0,83.33333333333334
2024-11-07,146.0,73.0,18.0,8.0,17.0,24.0,46.0
2024-11-08,100.0,68.0,23.0,8.0,16.0,14.0,57.14285714285714
2024-11-09,93.0,72.0,20.0,8.0,15.0,10.0,44.0
2024-11-10,103.0,75.0,22.0,8.0,16.0,10.0,50.0
2024-11-11,102.0,86.0,21.0,8.0,18.0,8.0,75.0
2024-11-12,119.0,87.0,21.0,8.0,17.0,4.0,96.66666666666667
2024-11-13,133.0,82.0,27.0,8.0,17.0,5.0,64.0
2024-11-14,129.0,118.0,25.0,8.0,16.0,10.0,50.0
2024-11-15,144.0,161.0,23.0,8.0,17.0,10.0,46.0
2024-11-16,123.0,78.0,23.0,8.0,18.0,9.0,87.5
2024-11-17,123.0,75.0,24.0,8.0,19.0,6.0,50.0
2024-11-18,119.0,76.0,22.0,8.0,17.0,6.0,96.66666666666667
2024-11-19,128.0,72.0,22.0,8.0,17.0,4.0,44.0
2024-11-20,138.0,72.0,21.0,8.0,16.0,5.0,44.0
2024-11-21,137.0,68.0,23.0,8.0,17.0,5.0,46.0
2024-11-22,134.0,88.0,24.0,8.0,18.0,7.0,76.0
2024-11-23,152.0,93.0,26.0,8.0,17.0,6.0,86.0
2024-11-24,155.0,97.0,21.0,8.0,16.0,2.0,94.0
2024-11-25,158.0,79.0,18.0,8.0,16.0,15.0,71.42857142857143
2024-11-26,114.0,97.0,18.0,9.0,14.0,10.0,94.0
2024-11-27,132.0,91.0,20.0,10.0,13.0,3.0,82.0
2024-11-28,136.0,58.0,16.0,10.0,15.0,5.0,37.5
2024-11-29,108.0,76.0,19.0,10.0,13.0,5.0,60.0
2024-11-30,131.0,91.0,20.0,11.0,14.0,4.0,82.0
2024-12-01,152.0,82.0,21.0,10.0,15.0,4.0,64.0
2024-12-02,147.0,101.0,23.0,11.0,13.0,6.0,50.0
2024-12-03,153.0,81.0,20.0,10.0,13.0,5.0,62.0
2024-12-04,130.0,77.0,21.0,10.0,14.0,6.0,54.0
2024-12-05,118.0,77.0,20.0,10.0,14.0,5.0,93.33333333333333
2024-12-06,115.0,85.0,16.0,10.0,15.0,5.0,83.33333333333334
2024-12-07,128.0,82.0,13.0,10.0,14.0,3.0,64.0
2024-12-08,120.0,102.0,8.0,10.0,14.0,3.0,35.0
2024-12-09,100.0,86.0,15.0,10.0,13.0,4.0,72.0
2024-12-10,120.0,75.0,16.0,10.0,12.0,5.0,50.0
2024-12-11,109.0,86.0,17.0,10.0,14.0,5.0,72.0
2024-12-12,137.0,76.0,12.0,10.0,12.0,2.0,52.0
2024-12-13,119.0,69.0,10.0,10.0,13.0,1.0,96.66666666666667
2024-12-14,102.0,76.0,16.0,11.0,12.0,1.0,52.0
2024-12-15,117.0,85.0,15.0,10.0,7.0,2.0,90.0
2024-12-16,118.0,98.0,19.0,10.0,6.0,1.0,96.0
2024-12-17,146.0,102.0,22.0,10.0,4.0,2.0,44.0
2024-12-18,152.0,50.0,22.0,10.0,12.0,1.0,44.0
2024-12-19,174.0,39.0,21.0,10.0,11.0,1.0,78.0
2024-12-20,160.0,121.0,23.0,11.0,12.0,1.0,46.0
2024-12-21,174.0,71.0,25.0,10.0,10.0,1.0,50.0
2024-12-22,169.0,5.0,17.0,10.0,6.0,1.0,37.69230769230769
2024-12-23,161.0,4.0,14.0,10.0,7.0,1.0,31.538461538461537
2024-12-24,154.0,60.0,25.0,11.0,2.0,1.0,50.0
2024-12-25,156.0,71.0,22.0,10.0,8.0,1.0,44.0
2024-12-26,165.0,54.0,25.0,10.0,7.0,1.0,50.0
2024-12-27,167.0,35.0,19.0,11.0,9.0,1.0,70.0
2024-12-28,157.0,28.0,10.0,11.0,3.0,1.0,56.00000000000001
2024-12-29,120.0,28.0,10.0,11.0,3.0,1.0,56.00000000000001
2024-07-01,61.0,68.0,12.0,11.0,7.0,1.0,36.0
2024-07-02,107.0,77.0,15.0,12.0,5.0,1.0,56.666666666666664
2024-07-03,93.0,77.0,58.0,13.0,6.0,1.0,54.0
2024-07-04,97.0,69.0,6.0,8.0,6.0,1.0,38.0
2024-07-05,102.0,83.0,12.0,10.0,8.0,1.0,66.0
2024-07-06,108.0,87.0,14.0,11.0,7.0,1.0,74.0
2024-07-07,112.0,74.0,11.0,11.0,8.0,1.0,73.33333333333333
2024-07-08,102.0,73.0,13.0,9.0,7.0,1.0,46.0
2024-07-09,102.0,73.0,13.0,9.0,7.0,1.0,46.0
2024-07-11,99.0,58.0,18.0,8.0,6.0,1.0,36.0
2024-07-12,84.0,59.0,19.0,8.0,8.0,1.0,80.0
2024-07-13,89.0,65.0,24.0,8.0,8.0,1.0,96.66666666666667
2024-07-14,83.0,63.0,19.0,10.0,7.0,1.0,76.66666666666667
2024-07-15,89.0,47.0,11.0,8.0,6.0,1.0,96.66666666666667
2024-07-16,81.0,37.0,24.0,11.0,6.0,2.0,74.0
2024-07-17,256.0,37.0,24.0,11.0,6.0,2.0,74.0
2024-07-19,89.0,48.0,17.0,8.0,15.0,8.0,96.66666666666667
2024-07-20,81.0,59.0,14.0,9.0,16.0,10.0,70.0
2024-07-21,96.0,62.0,12.0,7.0,15.0,7.0,62.5
2024-07-22,89.0,40.0,9.0,9.0,13.0,5.0,96.66666666666667
2024-07-23,57.0,50.0,9.0,8.0,12.0,7.0,90.0
2024-07-24,87.0,70.0,8.0,9.0,12.0,6.0,90.0
2024-07-25,118.0,80.0,7.0,9.0,12.0,11.0,93.33333333333333
2024-07-26,132.0,82.0,7.0,10.0,15.0,10.0,64.0
2024-07-27,122.0,89.0,8.0,10.0,15.0,9.0,87.5
2024-07-28,136.0,71.0,8.0,9.0,14.0,9.0,87.5
2024-07-29,111.0,64.0,9.0,9.0,13.0,6.0,70.0
2024-07-30,105.0,68.0,9.0,8.0,12.0,10.0,50.0
2024-07-31,104.0,61.0,9.0,10.0,12.0,8.0,75.0
2024-08-01,103.0,62.0,6.0,9.0,12.0,8.0,75.0
2024-08-02,91.0,57.0,8.0,10.0,15.0,8.0,75.0
2024-08-03,85.0,65.0,8.0,9.0,14.0,9.0,87.5
2024-08-04,94.0,61.0,7.0,10.0,10.0,9.0,87.5
2024-08-05,104.0,62.0,7.0,8.0,14.0,6.0,50.0
2024-08-06,100.0,68.0,8.0,8.0,14.0,8.0,75.0
2024-08-07,93.0,74.0,7.0,6.0,15.0,7.0,62.5
2024-08-08,103.0,66.0,10.0,6.0,13.0,7.0,62.5
2024-08-09,104.0,64.0,10.0,6.0,14.0,5.0,46.666666666666664
2024-08-10,102.0,63.0,10.0,6.0,13.0,5.0,40.0
2024-08-11,102.0,71.0,10.0,6.0,14.0,5.0,42.0
2024-08-12,112.0,69.0,15.0,6.0,4.0,7.0,73.33333333333333
2024-08-13,67.0,62.0,16.0,6.0,14.0,3.0,35.0
2024-08-14,99.0,61.0,15.0,6.0,13.0,3.0,32.5
2024-08-15,88.0,65.0,13.0,6.0,16.0,3.0,93.33333333333333
2024-08-16,92.0,67.0,8.0,6.0,13.0,2.0,34.0
2024-08-17,105.0,61.0,7.0,6.0,11.0,2.0,50.0
2024-08-18,88.0,67.0,4.0,6.0,12.0,2.0,93.33333333333333
2024-08-19,83.0,66.0,5.0,6.0,13.0,3.0,76.66666666666667
2024-08-20,89.0,70.0,14.0,6.0,13.0,3.0,96.66666666666667
2024-08-21,120.0,71.0,10.0,6.0,12.0,4.0,42.0
2024-08-22,115.0,70.0,9.0,6.0,15.0,3.0,83.33333333333334
2024-08-23,102.0,57.0,3.0,6.0,12.0,2.0,40.0
2024-08-24,90.0,42.0,4.0,6.0,13.0,1.0,84.0
2024-08-25,51.0,23.0,5.0,6.0,13.0,2.0,70.0
2024-08-26,27.0,21.0,10.0,6.0,14.0,2.0,90.0
2024-08-27,32.0,24.0,9.0,6.0,7.0,6.0,50.0
2024-08-28,36.0,48.0,10.0,6.0,14.0,2.0,96.0
2024-08-29,59.0,50.0,11.0,6.0,14.0,2.0,96.66666666666667
2024-08-30,55.0,65.0,17.0,6.0,12.0,2.0,83.33333333333334
2024-08-31,103.0,77.0,16.0,6.0,14.0,3.0,54.0
2024-09-01,114.0,53.0,17.0,6.0,12.0,3.0,80.0
2024-09-02,78.0,36.0,19.0,6.0,15.0,4.0,72.0
2024-09-03,61.0,51.0,20.0,6.0,15.0,3.0,40.0
2024-09-04,72.0,64.0,14.0,6.0,15.0,2.0,40.0
2024-09-05,91.0,64.0,17.0,6.0,16.0,2.0,40.0
2024-09-06,88.0,79.0,13.0,6.0,13.0,2.0,93.33333333333333
2024-09-07,110.0,72.0,7.0,6.0,11.0,2.0,66.66666666666666
2024-09-08,34.0,62.0,21.0,6.0,13.0,3.0,42.0
2024-09-09,33.0,58.0,19.0,6.0,14.0,3.0,38.0
2024-09-10,87.0,70.0,18.0,6.0,15.0,3.0,90.0
2024-09-11,100.0,83.0,21.0,6.0,14.0,2.0,66.0
2024-09-12,114.0,81.0,18.0,6.0,13.0,1.0,80.0
2024-09-13,74.0,54.0,17.0,6.0,19.0,3.0,47.5
2024-09-14,55.0,54.0,17.0,6.0,19.0,3.0,83.33333333333334
2024-09-17,65.0,55.0,27.0,6.0,14.0,3.0,54.0
2024-09-18,65.0,60.0,22.0,6.0,14.0,3.0,44.0
2024-09-19,76.0,65.0,8.0,6.0,13.0,2.0,53.333333333333336
2024-09-20,103.0,61.0,25.0,6.0,14.0,2.0,50.0
2024-09-21,70.0,62.0,29.0,6.0,16.0,2.0,57.99999999999999
2024-09-22,53.0,51.0,14.0,6.0,10.0,4.0,76.66666666666667
2024-09-23,29.0,55.0,21.0,6.0,12.0,5.0,96.66666666666667
2024-09-24,82.0,54.0,23.0,6.0,13.0,4.0,73.33333333333333
2024-09-25,80.0,46.0,18.0,6.0,16.0,4.0,92.0
2024-09-26,78.0,41.0,14.0,6.0,13.0,3.0,82.0
2024-09-27,71.0,40.0,19.0,6.0,13.0,3.0,80.0
2024-09-28,76.0,48.0,14.0,6.0,12.0,3.0,96.0
2024-09-29,88.0,48.0,15.0,6.0,17.0,4.0,96.0
2024-09-30,98.0,6.0,17.0,6.0,15.0,4.0,37.5
2024-04-01,137.0,6.0,17.0,6.0,15.0,4.0,37.5
2024-04-03,132.0,84.0,35.0,11.0,8.0,10.0,70.0
2024-04-04,153.0,30.0,16.0,9.0,18.0,8.0,75.0
2024-04-05,65.0,30.0,16.0,9.0,18.0,8.0,75.0
2024-04-07,100.0,116.0,17.0,19.0,15.0,8.0,75.0
2024-04-08,181.0,95.0,22.0,22.0,9.0,9.0,90.0
2024-04-09,158.0,115.0,22.0,23.0,34.0,9.0,87.5
2024-04-10,148.0,89.0,62.0,15.0,38.0,9.0,95.0
2024-04-11,161.0,89.0,62.0,15.0,38.0,9.0,95.0
2024-04-13,136.0,64.0,44.0,12.0,38.0,11.0,95.0
2024-04-14,110.0,68.0,37.0,11.0,15.0,11.0,74.0
2024-04-15,88.0,57.0,24.0,14.0,28.0,10.0,93.33333333333333
2024-04-16,77.0,62.0,22.0,15.0,21.0,14.0,57.14285714285714
2024-04-17,87.0,61.0,16.0,10.0,16.0,12.0,90.0
2024-04-18,69.0,70.0,26.0,9.0,20.0,12.0,52.0
2024-04-19,85.0,51.0,23.0,10.0,24.0,9.0,87.5
2024-04-20,80.0,31.0,22.0,12.0,38.0,13.0,95.0
2024-04-21,90.0,38.0,17.0,13.0,35.0,12.0,87.5
2024-04-22,92.0,88.0,21.0,16.0,47.0,13.0,76.0
2024-04-23,121.0,63.0,21.0,10.0,13.0,14.0,57.14285714285714
2024-04-24,114.0,70.0,23.0,13.0,33.0,15.0,82.5
2024-04-25,94.0,70.0,23.0,13.0,33.0,15.0,82.5
2024-04-27,96.0,71.0,17.0,14.0,35.0,13.0,87.5
2024-04-28,98.0,62.0,14.0,11.0,23.0,13.0,57.49999999999999
2024-04-29,70.0,74.0,11.0,12.0,26.0,14.0,65.0
2024-04-30,77.0,80.0,10.0,13.0,28.0,15.0,71.42857142857143
2024-05-01,91.0,96.0,16.0,15.0,43.0,15.0,92.0
2024-05-02,125.0,69.0,14.0,10.0,13.0,15.0,71.42857142857143
2024-05-03,82.0,68.0,23.0,11.0,21.0,12.0,73.33333333333333
2024-05-04,88.0,57.0,21.0,10.0,25.0,14.0,93.33333333333333
2024-05-05,66.0,68.0,32.0,14.0,22.0,14.0,64.0
2024-05-06,80.0,72.0,50.0,15.0,22.0,15.0,71.42857142857143
2024-05-07,91.0,69.0,57.0,16.0,13.0,13.0,42.857142857142854
2024-05-08,81.0,62.0,74.0,13.0,28.0,14.0,70.0
2024-05-09,87.0,68.0,60.0,15.0,18.0,16.0,90.0
2024-05-10,77.0,65.0,90.0,14.0,27.0,18.0,80.0
2024-05-11,93.0,65.0,90.0,14.0,27.0,18.0,80.0
2024-05-13,103.0,62.0,45.0,25.0,19.0,17.0,90.0
2024-05-14,101.0,96.0,1.0,57.0,19.0,24.0,92.0
2024-05-15,151.0,60.0,16.0,12.0,16.0,16.0,85.71428571428571
2024-05-16,76.0,65.0,23.0,17.0,19.0,15.0,71.42857142857143
2024-05-17,78.0,83.0,15.0,22.0,35.0,14.0,87.5
2024-05-18,116.0,72.0,14.0,16.0,4.0,14.0,86.66666666666667
2024-05-19,77.0,49.0,23.0,14.0,10.0,14.0,98.0
2024-05-20,65.0,62.0,14.0,19.0,18.0,15.0,71.42857142857143
2024-05-21,71.0,79.0,43.0,20.0,20.0,14.0,86.0
2024-05-22,82.0,65.0,18.0,15.0,7.0,13.0,73.33333333333333
2024-05-23,82.0,78.0,23.0,17.0,19.0,14.0,73.33333333333333
2024-05-24,95.0,65.0,29.0,14.0,5.0,14.0,57.99999999999999
2024-05-25,87.0,77.0,16.0,16.0,20.0,14.0,90.0
2024-05-26,128.0,62.0,36.0,15.0,21.0,17.0,72.0
2024-05-27,104.0,84.0,38.0,14.0,24.0,15.0,76.0
2024-05-28,82.0,77.0,29.0,13.0,24.0,15.0,73.33333333333333
2024-05-29,77.0,76.0,33.0,13.0,29.0,15.0,72.5
2024-05-30,85.0,61.0,28.0,13.0,16.0,15.0,83.33333333333334
2024-05-31,90.0,60.0,33.0,14.0,41.0,23.0,66.0
2024-06-01,24.0,63.0,24.0,14.0,12.0,15.0,80.0
2024-06-02,81.0,72.0,36.0,14.0,32.0,14.0,80.0
2024-06-03,89.0,71.0,39.0,13.0,14.0,16.0,96.66666666666667
2024-06-04,84.0,68.0,33.0,12.0,21.0,11.0,80.0
2024-06-05,77.0,83.0,21.0,16.0,38.0,8.0,95.0
2024-06-06,103.0,75.0,35.0,11.0,41.0,6.0,70.0
2024-06-07,95.0,98.0,36.0,14.0,61.0,8.0,96.0
2024-06-08,124.0,83.0,7.0,12.0,55.0,7.0,66.0
2024-06-09,100.0,75.0,44.0,13.0,58.0,9.0,88.0
2024-06-10,116.0,72.0,37.0,11.0,25.0,8.0,86.66666666666667
2024-06-11,99.0,78.0,32.0,11.0,32.0,7.0,80.0
2024-06-12,91.0,72.0,23.0,10.0,23.0,7.0,62.5
2024-06-13,81.0,72.0,23.0,10.0,23.0,7.0,70.0
2024-06-16,126.0,69.0,20.0,9.0,2.0,1.0,40.0
2024-06-17,82.0,79.0,13.0,9.0,9.0,1.0,73.33333333333333
2024-06-18,104.0,67.0,15.0,9.0,15.0,1.0,46.666666666666664
2024-06-19,83.0,74.0,8.0,7.0,18.0,2.0,76.66666666666667
2024-06-20,84.0,90.0,57.0,17.0,18.0,14.0,80.0
2024-06-21,129.0,86.0,26.0,12.0,18.0,14.0,72.0
2024-06-22,108.0,71.0,38.0,11.0,1.0,1.0,76.0
2024-06-23,99.0,78.0,65.0,9.0,7.0,1.0,56.00000000000001
2024-06-24,123.0,66.0,57.0,12.0,7.0,1.0,32.0
2024-06-25,117.0,72.0,44.0,16.0,6.0,1.0,90.0
2024-06-26,125.0,50.0,60.0,14.0,5.0,1.0,35.0
2024-06-27,65.0,47.0,20.0,14.0,6.0,1.0,94.0
2024-06-28,70.0,57.0,2.0,14.0,7.0,1.0,35.0
2024-06-29,76.0,55.0,9.0,14.0,7.0,1.0,53.333333333333336
2024-06-30,85.0,43.0,12.0,13.0,7.0,1.0,86.0
2024-01-01,159.0,82.0,28.0,8.0,7.0,4.0,64.0
2024-01-02,154.0,79.0,17.0,7.0,7.0,2.0,57.99999999999999
2024-01-03,128.0,76.0,18.0,7.0,7.0,2.0,52.0
2024-01-04,126.0,78.0,19.0,13.0,7.0,4.0,56.00000000000001
2024-01-05,132.0,76.0,13.0,13.0,7.0,3.0,52.0
2024-01-06,130.0,73.0,28.0,6.0,7.0,3.0,56.00000000000001
2024-01-07,128.0,77.0,31.0,12.0,7.0,4.0,62.0
2024-01-08,140.0,93.0,15.0,17.0,7.0,3.0,86.0
2024-01-09,153.0,84.0,17.0,7.0,7.0,2.0,68.0
2024-01-10,151.0,67.0,27.0,8.0,7.0,4.0,54.0
2024-01-11,128.0,78.0,26.0,17.0,7.0,4.0,56.00000000000001
2024-01-12,131.0,94.0,17.0,24.0,7.0,4.0,88.0
2024-01-13,133.0,97.0,17.0,27.0,7.0,2.0,94.0
2024-01-14,151.0,88.0,23.0,18.0,7.0,3.0,76.0
2024-01-15,112.0,102.0,21.0,23.0,7.0,4.0,73.33333333333333
2024-01-16,149.0,105.0,26.0,26.0,7.0,4.0,65.0
2024-01-17,144.0,85.0,19.0,17.0,7.0,2.0,70.0
2024-01-18,120.0,92.0,14.0,19.0,7.0,3.0,84.0
2024-01-19,148.0,98.0,16.0,13.0,7.0,3.0,96.0
2024-01-20,141.0,71.0,18.0,11.0,7.0,3.0,42.0
2024-01-21,107.0,194.0,13.0,24.0,7.0,6.0,62.66666666666667
2024-01-22,147.0,251.0,11.0,28.0,7.0,5.0,70.0
2024-01-23,200.0,105.0,18.0,20.0,7.0,3.0,61.53846153846154
2024-01-24,142.0,92.0,19.0,19.0,7.0,4.0,84.0
2024-01-25,126.0,88.0,19.0,21.0,7.0,4.0,76.0
2024-01-26,128.0,95.0,21.0,20.0,7.0,4.0,90.0
2024-01-27,135.0,162.0,28.0,27.0,7.0,6.0,67.5
2024-01-28,150.0,76.0,25.0,22.0,7.0,4.0,55.00000000000001
2024-01-29,139.0,56.0,32.0,18.0,7.0,4.0,64.0
2024-01-30,130.0,82.0,39.0,19.0,7.0,6.0,78.0
2024-01-31,111.0,80.0,43.0,15.0,2.0,5.0,86.0
2024-02-01,121.0,87.0,42.0,20.0,2.0,2.0,84.0
2024-02-02,158.0,216.0,8.0,51.0,45.0,17.0,77.33333333333333
2024-02-03,179.0,112.0,38.0,22.0,20.0,3.0,76.0
2024-02-04,142.0,50.0,32.0,9.0,7.0,4.0,64.0
2024-02-05,72.0,57.0,34.0,14.0,3.0,4.0,68.0
2024-02-06,88.0,82.0,34.0,10.0,11.0,4.0,93.33333333333333
2024-02-07,113.0,54.0,13.0,10.0,14.0,6.0,76.66666666666667
2024-02-08,80.0,57.0,21.0,10.0,7.0,5.0,66.66666666666666
2024-02-09,90.0,58.0,21.0,10.0,9.0,4.0,42.0
2024-02-10,89.0,52.0,24.0,10.0,8.0,4.0,96.66666666666667
2024-02-11,80.0,59.0,33.0,10.0,11.0,3.0,66.66666666666666
2024-02-12,92.0,63.0,30.0,19.0,13.0,4.0,60.0
2024-02-13,119.0,63.0,19.0,15.0,15.0,5.0,96.66666666666667
2024-02-14,114.0,66.0,33.0,8.0,13.0,4.0,80.0
2024-02-15,128.0,68.0,27.0,8.0,18.0,6.0,54.0
2024-02-16,126.0,65.0,36.0,7.0,69.0,4.0,72.5
2024-02-17,126.0,7.0,13.0,7.0,55.0,7.0,62.5
2024-02-18,110.0,65.0,32.0,6.0,85.0,5.0,66.66666666666666
2024-02-19,95.0,67.0,39.0,5.0,106.0,4.0,78.0
2024-02-20,103.0,89.0,23.0,6.0,106.0,6.0,78.0
2024-02-21,99.0,89.0,23.0,6.0,106.0,6.0,78.0
2024-02-24,128.0,79.0,14.0,3.0,8.0,4.0,57.99999999999999
2024-02-25,111.0,82.0,21.0,3.0,9.0,3.0,70.0
2024-02-26,102.0,88.0,46.0,3.0,12.0,4.0,92.0
2024-02-27,124.0,75.0,33.0,3.0,17.0,7.0,66.0
2024-02-28,127.0,83.0,27.0,3.0,37.0,10.0,92.5
2024-02-29,134.0,114.0,35.0,3.0,25.0,7.0,70.0
2024-03-01,154.0,63.0,48.0,9.0,9.0,7.0,96.0
2024-03-02,88.0,37.0,26.0,12.0,12.0,8.0,93.33333333333333
2024-03-03,48.0,82.0,17.0,9.0,30.0,8.0,75.0
2024-03-04,119.0,65.0,18.0,6.0,9.0,8.0,96.66666666666667
2024-03-05,66.0,70.0,21.0,6.0,7.0,7.0,62.5
2024-03-06,12.0,80.0,18.0,6.0,20.0,7.0,62.5
2024-03-07,120.0,65.0,18.0,15.0,19.0,7.0,62.5
2024-03-08,87.0,61.0,19.0,15.0,22.0,8.0,90.0
2024-03-09,82.0,80.0,14.0,15.0,36.0,10.0,90.0
2024-03-10,113.0,99.0,14.0,15.0,26.0,7.0,98.0
2024-03-11,142.0,52.0,32.0,12.0,25.0,12.0,64.0
2024-03-12,77.0,61.0,26.0,13.0,1.0,12.0,56.666666666666664
2024-03-13,63.0,81.0,19.0,12.0,6.0,8.0,75.0
2024-03-14,93.0,81.0,19.0,12.0,6.0,8.0,75.0
2024-03-16,123.0,83.0,13.0,17.0,2.0,8.0,75.0
2024-03-17,116.0,72.0,9.0,16.0,5.0,9.0,87.5
2024-03-18,96.0,87.0,9.0,23.0,6.0,11.0,74.0
2024-03-19,120.0,73.0,11.0,17.0,1.0,7.0,62.5
2024-03-20,111.0,96.0,9.0,23.0,7.0,9.0,92.0
2024-03-21,145.0,81.0,15.0,18.0,3.0,7.0,62.5
2024-03-22,123.0,78.0,48.0,11.0,17.0,9.0,96.0
2024-03-23,103.0,44.0,27.0,20.0,14.0,13.0,88.0
2024-03-24,119.0,48.0,37.0,14.0,19.0,7.0,96.66666666666667
2024-03-25,132.0,37.0,57.0,12.0,12.0,9.0,87.5
2024-03-26,78.0,89.0,38.0,17.0,15.0,10.0,78.0
2024-03-27,149.0,75.0,28.0,14.0,18.0,9.0,87.5
2024-03-28,106.0,70.0,23.0,13.0,15.0,10.0,53.333333333333336
2024-03-29,103.0,65.0,7.0,21.0,14.0,11.0,52.5
2024-03-30,124.0,58.0,19.0,10.0,12.0,9.0,87.5
2024-03-31,83.0,97.0,26.0,11.0,18.0,10.0,94.0
